-1.50197341,0.818630777,1.062822879,-1.260870269,-1.32997492,-1.857916364,-0.084712343,0.540339925,0.592857859,-0.409038404,-0.124517342,0.840459852
-0.032272142,-0.215501706,-2.309494776,-0.52038248,-2.262345071,-0.714416071,2.31560103,1.377859143,-1.364636886,1.214741085,-1.556442678,-1.113419065
1.006818367,-0.102459753,-0.214284133,-0.00461324,1.022907018,0.52460648,0.498123434,0.86823595,0.371588296,0.365426771,-1.330991223,-0.380483441
-0.343145619,-0.305521599,-0.427579489,-0.037882449,0.359757709,-1.519013901,-0.772681336,-0.156896373,-0.220045507,-0.237878279,-0.40205249,1.776643936
0.642023316,1.177689502,-0.59080081,0.099311563,-0.517136892,-0.738272192,-0.759402758,0.175251128,-0.61144474,-1.146072385,-0.096396544,-0.137378162
-0.485741229,-0.584792569,0.188389863,1.458418746,1.80584213,1.721121479,-0.532481417,0.598002172,0.34371009,0.158479147,0.025182772,-1.241049593
0.137284842,1.549896273,-0.363892632,-0.429847306,0.115252722,1.511298857,-2.125068989,-0.394859942,0.352238659,0.542729021,-0.628830015,0.256929255
-0.725265426,0.240391785,0.669239024,-0.126862862,0.124132447,0.259908497,-0.295897146,-1.323011342,-0.689687077,0.341135292,0.59618198,0.42898711
-0.24083362,0.134233491,-0.820435209,0.693724018,-0.474819296,1.671135016,0.352492211,-1.26930696,1.541946185,0.946450941,-0.34080587,-0.370886355
0.420476965,0.138541437,1.471239097,0.456309251,0.799668489,-1.106197364,-0.411117972,0.714654752,-0.141905104,-0.281247203,-0.696486576,1.242317439
0.767871647,-0.777250867,-0.96496989,-0.053595217,0.95744464,0.866570347,-0.710359898,-2.438412743,-1.057602,-1.137318802,-0.667364976,-2.112184505
-1.600464325,0.676717714,1.672798301,-1.418117015,0.635303051,-0.27235624,-1.163523198,-0.469822565,-0.671663812,0.018644144,0.869468796,-0.733267493
0.920522303,0.552343417,-1.146410109,1.51337122,-0.194430905,1.759382991,0.283070581,-1.092473868,1.703802662,-1.251135005,-1.095214992,0.102820274
1.019924721,0.513076693,-0.406119928,-1.951456992,-0.015755868,-0.698824985,-0.425814254,0.769155641,-1.598164601,0.149386621,-0.360787259,1.168069199
-0.340620269,0.434506023,1.055497827,-1.079372995,-1.738259714,0.112854957,-0.274414402,-0.6583041,0.680811932,-0.597060413,-0.785614586,-1.102217249
-0.905584073,-0.426008204,-2.038675098,0.959040283,1.989026569,0.43931229,-0.191832546,-0.846949038,0.532304233,0.311536485,-0.377479001,-1.075004952
1.501482553,1.013626498,-0.970761402,0.702819442,-0.225846468,-0.975703042,0.619519536,0.321102543,0.886059539,-1.512832996,-1.223675018,-0.605490792
-0.738869719,-0.793123611,-0.168637186,0.709305363,0.216861437,-0.485734182,1.534508291,1.349177973,-1.976040195,0.957390271,1.021528295,-1.237275183
-0.900054293,-0.632007479,-0.65648461,-0.315980979,0.141141232,1.758600831,1.244271516,-0.514160591,-0.756512787,0.902396888,-0.089372407,-0.615497009
1.520156773,-0.33850278,0.444169819,-0.21092888,-0.161797765,-1.187225919,0.332157475,0.841843542,0.725912774,-0.849050077,1.604348647,-0.084627636
1.168613145,0.111648696,-0.063089373,0.968054608,-1.402513873,0.570590006,0.828921912,-0.832114965,1.155171835,-0.301719685,0.948466643,-1.474542738
0.703866659,0.251130096,1.586368398,-0.527981685,-1.738881202,-0.865413387,0.860321047,1.080243287,0.689874203,0.081628825,0.716376424,0.059112417
0.256720356,-0.269591106,-1.232198405,1.174255043,-0.937139882,0.337958716,-0.015687701,0.136756326,0.323210153,1.801831006,2.836163909,-0.466275597
2.195526115,0.337412832,0.019423201,0.858150073,-0.951175699,0.229330047,-2.076615227,-0.635994662,1.462893616,-2.003120163,0.942897564,0.400490674
-0.172859532,-0.236334262,1.270721832,-0.550240932,0.463398035,0.785333388,-0.537731862,0.491678739,-0.193906692,0.729640359,0.988861836,-0.103498625
-0.787301481,-3.264585578,0.792328903,-0.822485159,1.031957983,1.580467677,-1.823885797,-1.537417662,0.000574218,-2.221772181,-0.927515612,0.207066498
0.282925365,-0.893624473,-0.508070596,-0.130829734,0.415547311,0.801047758,0.587493152,-0.020573986,0.185931505,-0.188072276,0.660397675,0.897218576
-0.161820479,-1.005795375,0.750674019,-0.800145238,0.783260672,1.384518187,0.922456064,1.387929218,-0.425801905,-0.41536054,-0.009965051,-0.005273018
-0.359954946,0.702830074,-1.312749672,0.840576689,1.809795379,0.864974995,0.468777792,0.154071956,-0.024996828,-1.720640347,-0.677130766,-0.567013129
-1.972675128,1.179977318,-0.137799845,1.38531785,-2.487236583,-0.293089776,0.633312401,-0.457806289,2.615556792,0.07453997,-0.482123679,1.495928677
-0.126119325,1.052055723,-0.615163827,-1.398076252,-0.361079306,0.208530913,0.813023789,1.782663037,2.31535305,-0.447224324,1.444592426,0.319353123
1.08861859,-1.226973155,2.19595588,0.610394076,1.194097743,0.241734533,0.440082516,-0.45748057,-0.573652153,0.550795808,-1.321717523,-0.171328999
-2.058609774,0.927761233,0.970125094,0.058258179,-0.232675582,1.132750386,-0.618125556,1.580144477,-0.674330199,-0.009689684,0.371569091,-0.25886712
-0.170921627,-1.210365344,0.192045327,0.382900285,-0.114269622,0.94922225,-1.923942415,0.034005719,0.273308207,0.37095804,2.681307954,-0.725780446
-0.814708566,0.045733315,-2.171977193,0.599800628,-0.143188872,1.636989443,-0.487628128,0.316339825,-1.887700034,0.139231496,-0.05522631,0.754863988
-2.442698422,0.164974798,-2.064554124,-0.368713468,-0.550399815,-1.15585057,-0.882603604,-0.440922345,0.782369657,-1.047885536,-0.413214816,-1.422301069
0.832324701,-0.77406225,-0.252259685,-0.240735843,-0.995624723,-0.626769432,1.354683243,-0.130566915,-0.040753984,0.81438774,-0.694848589,-0.328471335
0.315038311,0.296131009,-0.017552796,-0.679186795,-0.635934491,-0.347750666,-0.458753722,1.757089446,-0.120030424,0.882656473,-1.88491472,1.32686394
-0.651120683,0.805692978,-1.603863322,-0.048903943,0.466234672,-0.252348779,-0.33375693,-0.878507546,-0.504667442,1.445837465,1.445798302,-0.659691078
0.913710419,0.310939048,0.855031088,-1.07059811,0.251704772,0.240436824,0.37680006,1.21799602,-1.357834028,1.310283343,-0.558450419,0.519666918
-0.473041631,1.119709305,0.682934903,1.194275644,0.557179842,1.926366489,0.630532608,1.046173853,0.301853229,-0.559718473,-0.841283506,2.473010244
-0.933650851,0.433795485,-0.505019191,-1.107306687,0.211087286,0.362568011,-0.037113517,0.976461021,2.023525448,0.053854125,-0.655230932,-0.814714312
-0.397714876,1.31090705,-0.380253633,-0.843399577,1.126537666,1.438369802,-0.509814013,-0.692223799,0.182974261,-0.363390954,-0.439332435,0.721417423
